cohort,state,basin,basin_label_readable,is_local_minimum,occupancy,occupancy_prop,cs_delta,prop_CSplus,prop_CSminus,prop_ITI,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,binary,binary_01,sigma_pattern
PTSD,25,1,Global off,False,56,0.020260492040520984,0.01785714285714285,0.17857142857142858,0.16071428571428573,0.6607142857142857,ITI,0.06773309902832336,-0.02511887533595203,-0.042614223692371306,0.06773309902832336,11,11,---++
PTSD,27,4,Global on,False,41,0.014833574529667149,0.0,0.17073170731707318,0.17073170731707318,0.6585365853658537,ITI,0.06555539867989135,-0.03295859659030742,-0.03259680208958385,0.06555539867989135,1011,1011,-+-++
PTSD,2,1,Global off,False,118,0.0426917510853835,-0.0423728813559322,0.15254237288135594,0.19491525423728814,0.652542372881356,ITI,0.059561186195393634,-0.05114793102602466,-0.008413255169368888,0.059561186195393634,10000,10000,+----
merged,17,1,Global off,False,236,0.04249189773136478,-0.05508474576271187,0.08898305084745763,0.1440677966101695,0.7669491525423728,ITI,0.1733229372020776,-0.11177316089182938,-0.061549776310248216,0.1733229372020776,1,1,----+
merged,16,4,Global on,False,227,0.04087144400432121,0.10132158590308371,0.3524229074889868,0.2511013215859031,0.3964757709251101,CS+,0.1516666957496998,0.1516666957496998,0.04548374866548538,-0.19715044441518514,11110,11110,++++-
merged,20,3,Safety-like,True,347,0.062477493698235506,-0.10374639769452448,0.07780979827089338,0.18155619596541786,0.7406340057636888,ITI,0.14700779042339351,-0.12294641346839363,-0.024061376954999852,0.14700779042339351,11001,11001,++--+
merged,19,3,Safety-like,False,170,0.030608570399711918,-0.11176470588235293,0.07647058823529412,0.18823529411764706,0.7352941176470589,ITI,0.14166790230676363,-0.12428562350399289,-0.017382278802770657,0.14166790230676363,1001,1001,-+--+
merged,13,2,Threat-like,True,325,0.05851638458768455,0.1415384615384615,0.3415384615384615,0.2,0.4584615384615385,CS+,0.1407822497991745,0.1407822497991745,-0.005617572920417702,-0.13516467687875677,110,110,--++-
merged,7,1,Global off,False,72,0.012963629816348578,-0.12499999999999997,0.20833333333333334,0.3333333333333333,0.4583333333333333,CS-,0.1277157604129156,0.007577121594046332,0.1277157604129156,-0.13529288200696193,1100,1100,-++--
merged,11,1,Global off,False,49,0.00882247029168167,0.1224489795918367,0.32653061224489793,0.20408163265306123,0.46938775510204084,CS+,0.12577440050561092,0.12577440050561092,-0.0015359402673564837,-0.12423846023825441,1010,1010,-+-+-
merged,27,4,Global on,False,81,0.01458408354339215,-0.037037037037037035,0.12345679012345678,0.16049382716049382,0.7160493827160493,ITI,0.1224231673757541,-0.07729942161583023,-0.045123745759923894,0.1224231673757541,1011,1011,-+-++
merged,15,2,Threat-like,False,116,0.020885848037450486,0.06896551724137934,0.31896551724137934,0.25,0.43103448275862066,CS+,0.11820930550209233,0.11820930550209233,0.04438242707958229,-0.1625917325816746,1110,1110,-+++-
merged,3,1,Global off,False,104,0.018725243068059057,-0.019230769230769246,0.1346153846153846,0.15384615384615385,0.7115384615384616,ITI,0.11791224619816632,-0.0661408271239024,-0.05177141907426386,0.11791224619816632,1000,1000,-+---
merged,8,3,Safety-like,False,99,0.017824990997479292,-0.17171717171717174,0.1414141414141414,0.31313131313131315,0.5454545454545454,CS-,0.10751374021089544,-0.0593420703251456,0.10751374021089544,-0.048171669885749835,11100,11100,+++--
merged,31,4,Global on,False,243,0.04375225063017645,0.10699588477366254,0.2962962962962963,0.18930041152263374,0.51440329218107,CS+,0.09554008455700927,0.09554008455700927,-0.01631716139778397,-0.0792229231592253,1111,1111,-++++
merged,14,2,Threat-like,False,169,0.030428519985595967,0.10059171597633135,0.28994082840236685,0.1893491124260355,0.5207100591715976,CS+,0.08918461666307984,0.08918461666307984,-0.016268460494382214,-0.07291615616869762,10110,10110,+-++-
merged,18,3,Safety-like,False,109,0.01962549513863882,-0.11926605504587157,0.10091743119266056,0.22018348623853212,0.6788990825688074,ITI,0.08527286722851213,-0.09983878054662645,0.01456591331811441,0.08527286722851213,10001,10001,+---+
merged,26,4,Global on,False,52,0.009362621534029529,-0.13461538461538464,0.09615384615384616,0.23076923076923078,0.6730769230769231,ITI,0.07945070773662788,-0.10460236558544085,0.02515165784881307,0.07945070773662788,10011,10011,+--++
merged,24,4,Global on,False,165,0.029708318329132156,-0.06060606060606061,0.13333333333333333,0.19393939393939394,0.6727272727272727,ITI,0.07910105738697748,-0.06742287840595368,-0.011678178981023773,0.07910105738697748,11101,11101,+++-+
merged,12,3,Safety-like,False,113,0.02034569679510263,-0.044247787610619455,0.23008849557522124,0.2743362831858407,0.49557522123893805,CS-,0.06871871026542298,0.029332283835934225,0.06871871026542298,-0.0980509941013572,11010,11010,++-+-
merged,5,1,Global off,False,184,0.03312927619733525,0.02717391304347827,0.25,0.22282608695652173,0.5271739130434783,CS+,0.04924378826071299,0.04924378826071299,0.017208514036104017,-0.06645230229681698,100,100,--+--
merged,6,1,Global off,False,91,0.016384587684551675,0.09890109890109891,0.23076923076923078,0.13186813186813187,0.6373626373626373,ITI,0.04373642202234207,0.03001301902994377,-0.07374944105228584,0.04373642202234207,10100,10100,+-+--
merged,25,1,Global off,False,109,0.01962549513863882,-0.03669724770642202,0.1651376146788991,0.2018348623853211,0.6330275229357798,ITI,0.03940130759548455,-0.03561859706038792,-0.0037827105350966006,0.03940130759548455,11,11,---++
