group,subject,session,task,row_index_0,kept_row,state,basin,sn_file,bn_file
HC,FC021,2,renewal,75,76,15,2,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,76,77,9,1,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,77,78,2,1,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,78,79,3,1,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,79,80,32,4,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,80,81,10,1,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,81,82,31,4,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,82,83,31,4,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,83,84,4,3,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,84,85,23,4,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,85,86,5,1,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,86,87,2,1,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,87,88,1,1,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,88,89,26,4,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,89,90,24,4,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,90,91,31,4,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,91,92,2,1,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,92,93,4,3,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,93,94,29,2,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,94,95,30,4,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,95,96,17,1,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,96,97,29,2,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,97,98,2,1,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,98,99,32,4,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,99,100,31,4,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,100,101,29,2,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,101,102,10,1,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,102,103,3,1,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,103,104,32,4,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,104,105,13,2,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,105,106,32,4,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,106,107,20,3,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,107,108,20,3,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,108,109,23,4,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,109,110,10,1,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,110,111,2,1,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,111,112,5,1,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,112,113,2,1,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,113,114,3,1,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC021,2,renewal,114,115,29,2,sub-FC021_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC021_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,0,1,5,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,1,2,13,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,2,3,3,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,3,4,4,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,4,5,21,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,5,6,28,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,6,7,32,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,7,8,14,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,8,9,32,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,9,10,17,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,10,11,20,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,11,12,12,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,12,13,4,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,13,14,17,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,14,15,28,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,15,16,1,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,16,17,17,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,17,18,2,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,18,19,4,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,19,20,4,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,20,21,17,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,21,22,20,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,22,23,14,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,23,24,29,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,24,25,29,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,25,26,29,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,26,27,32,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,27,28,9,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,28,29,23,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,29,30,19,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,30,31,32,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,31,32,30,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,32,33,5,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,33,34,9,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,34,35,4,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,35,36,31,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,36,37,4,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,37,38,32,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,38,39,4,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,39,40,17,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,40,41,13,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,41,42,13,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,42,43,1,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,43,44,5,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,44,45,16,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,45,46,1,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,46,47,21,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,47,48,32,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,48,49,32,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,49,50,4,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,50,51,20,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,51,52,14,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,52,53,29,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,53,54,29,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,54,55,29,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,55,56,31,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,56,57,29,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,57,58,13,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,58,59,4,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,59,60,4,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,60,61,13,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,61,62,1,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,62,63,4,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,63,64,4,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,64,65,19,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,65,66,24,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,66,67,32,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,67,68,24,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,68,69,4,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,69,70,29,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,70,71,29,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,71,72,12,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,72,73,4,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,73,74,19,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,74,75,16,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,75,76,25,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,76,77,13,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,77,78,1,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,78,79,30,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,79,80,13,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,80,81,9,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,81,82,13,2,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,82,83,17,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,83,84,32,4,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,84,85,20,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,85,86,2,1,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC023,2,renewal,86,87,4,3,sub-FC023_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC023_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,0,1,1,1,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,1,2,24,4,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,2,3,28,4,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,3,4,26,4,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,4,5,17,1,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,5,6,19,3,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,6,7,31,4,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,7,8,26,4,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,8,9,2,1,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,9,10,2,1,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,10,11,1,1,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,11,12,7,1,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,12,13,2,1,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,13,14,2,1,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,14,15,6,1,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,15,16,13,2,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,16,17,1,1,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,17,18,1,1,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,18,19,19,3,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,19,20,32,4,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,20,21,30,4,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,21,22,32,4,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,22,23,16,4,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,23,24,31,4,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,24,25,14,2,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,25,26,13,2,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,26,27,32,4,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,27,28,32,4,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,28,29,14,2,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,29,30,6,1,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,30,31,8,3,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,31,32,20,3,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
HC,FC024,2,renewal,32,33,23,4,sub-FC024_ses-2_task-renewal_fearROIs_bin_SN.csv,sub-FC024_ses-2_task-renewal_fearROIs_bin_BN.csv
