cohort,source,target,count,source_basin,target_basin,most_common_source_event,most_common_target_event,source_total,probability,subject_support_count,n_subjects_in_cohort,subject_support_prop,source_basin_label,target_basin_label
merged,16,1,10,4,1,ITI,ITI,150,0.06666666666666667,9,47,0.19148936170212766,Global on,Global off
merged,16,29,10,4,2,CS-,ITI,150,0.06666666666666667,10,47,0.2127659574468085,Global on,Threat-like
merged,17,29,9,1,2,ITI,CS-,135,0.06666666666666667,8,47,0.1702127659574468,Global off,Threat-like
merged,13,29,12,2,2,ITI,ITI,181,0.06629834254143646,10,47,0.2127659574468085,Threat-like,Threat-like
merged,20,17,12,3,1,ITI,ITI,181,0.06629834254143646,10,47,0.2127659574468085,Safety-like,Global off
merged,12,4,4,3,3,CS-,CS-,61,0.06557377049180328,3,47,0.06382978723404255,Safety-like,Safety-like
merged,21,16,4,1,4,CS-,ITI,61,0.06557377049180328,4,47,0.0851063829787234,Global off,Global on
merged,21,20,4,1,3,ITI,ITI,61,0.06557377049180328,3,47,0.06382978723404255,Global off,Safety-like
merged,21,24,4,1,4,CS-,ITI,61,0.06557377049180328,4,47,0.0851063829787234,Global off,Global on
merged,21,31,4,1,4,CS-,CS-,61,0.06557377049180328,4,47,0.0851063829787234,Global off,Global on
merged,2,4,9,1,3,ITI,ITI,139,0.06474820143884892,8,47,0.1702127659574468,Global off,Safety-like
merged,8,16,4,3,4,CS-,CS-,62,0.06451612903225806,4,47,0.0851063829787234,Safety-like,Global on
merged,8,24,4,3,4,CS-,ITI,62,0.06451612903225806,3,47,0.06382978723404255,Safety-like,Global on
merged,8,32,4,3,4,ITI,ITI,62,0.06451612903225806,4,47,0.0851063829787234,Safety-like,Global on
merged,23,16,4,4,4,ITI,ITI,62,0.06451612903225806,4,47,0.0851063829787234,Global on,Global on
merged,23,19,4,4,3,ITI,ITI,62,0.06451612903225806,3,47,0.06382978723404255,Global on,Safety-like
merged,23,20,4,4,3,CS-,ITI,62,0.06451612903225806,4,47,0.0851063829787234,Global on,Safety-like
merged,23,31,4,4,4,CS-,ITI,62,0.06451612903225806,4,47,0.0851063829787234,Global on,Global on
merged,29,2,9,2,1,ITI,ITI,140,0.06428571428571428,6,47,0.1276595744680851,Threat-like,Global off
merged,1,2,17,1,1,ITI,ITI,267,0.06367041198501873,14,47,0.2978723404255319,Global off,Global off
merged,1,13,17,1,2,ITI,ITI,267,0.06367041198501873,15,47,0.3191489361702128,Global off,Threat-like
