source,target,source_basin_PTSD,target_basin_PTSD,source_basin_label_PTSD,target_basin_label_PTSD,count_PTSD,source_total_PTSD,probability_PTSD,subject_support_count_PTSD,subject_support_prop_PTSD,most_common_source_event_PTSD,most_common_target_event_PTSD,source_basin_HC,target_basin_HC,source_basin_label_HC,target_basin_label_HC,count_HC,source_total_HC,probability_HC,subject_support_count_HC,subject_support_prop_HC,most_common_source_event_HC,most_common_target_event_HC,source_basin,target_basin,source_basin_label,target_basin_label,PTSD_minus_HC_count,PTSD_minus_HC_probability,PTSD_minus_HC_subject_support_count,PTSD_minus_HC_subject_support_prop,abs_probability_difference
29,13,2.0,2.0,Threat-like,Threat-like,3.0,68.0,0.04411764705882353,3.0,0.13043478260869565,ITI,ITI,2.0,2.0,Threat-like,Threat-like,7.0,72.0,0.09722222222222222,6.0,0.25,ITI,ITI,2.0,2.0,Threat-like,Threat-like,-4.0,-0.05310457516339869,-3.0,-0.11956521739130435,0.05310457516339869
18,28,3.0,4.0,Safety-like,Global on,2.0,37.0,0.05405405405405406,2.0,0.08695652173913043,CS+,CS+,3.0,4.0,Safety-like,Global on,3.0,28.0,0.10714285714285714,3.0,0.125,ITI,ITI,3.0,4.0,Safety-like,Global on,-1.0,-0.05308880308880308,-1.0,-0.03804347826086957,0.05308880308880308
25,23,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,2.0,38.0,0.05263157894736842,2.0,0.08333333333333333,ITI,ITI,1.0,4.0,Global off,Global on,-2.0,-0.05263157894736842,-2.0,-0.08333333333333333,0.05263157894736842
26,8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,3.0,Global on,Safety-like,1.0,19.0,0.05263157894736842,1.0,0.041666666666666664,ITI,ITI,4.0,3.0,Global on,Safety-like,-1.0,-0.05263157894736842,-1.0,-0.041666666666666664,0.05263157894736842
26,27,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,Global on,Global on,1.0,19.0,0.05263157894736842,1.0,0.041666666666666664,CS-,CS-,4.0,4.0,Global on,Global on,-1.0,-0.05263157894736842,-1.0,-0.041666666666666664,0.05263157894736842
26,16,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,Global on,Global on,1.0,19.0,0.05263157894736842,1.0,0.041666666666666664,ITI,CS+,4.0,4.0,Global on,Global on,-1.0,-0.05263157894736842,-1.0,-0.041666666666666664,0.05263157894736842
26,30,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,4.0,Global on,Global on,1.0,19.0,0.05263157894736842,1.0,0.041666666666666664,ITI,CS-,4.0,4.0,Global on,Global on,-1.0,-0.05263157894736842,-1.0,-0.041666666666666664,0.05263157894736842
26,15,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,2.0,Global on,Threat-like,1.0,19.0,0.05263157894736842,1.0,0.041666666666666664,ITI,CS-,4.0,2.0,Global on,Threat-like,-1.0,-0.05263157894736842,-1.0,-0.041666666666666664,0.05263157894736842
25,31,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,Global off,Global on,2.0,38.0,0.05263157894736842,2.0,0.08333333333333333,ITI,CS+,1.0,4.0,Global off,Global on,-2.0,-0.05263157894736842,-2.0,-0.08333333333333333,0.05263157894736842
26,17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,1.0,19.0,0.05263157894736842,1.0,0.041666666666666664,CS-,ITI,4.0,1.0,Global on,Global off,-1.0,-0.05263157894736842,-1.0,-0.041666666666666664,0.05263157894736842
12,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,Safety-like,Global off,2.0,38.0,0.05263157894736842,2.0,0.08333333333333333,ITI,ITI,3.0,1.0,Safety-like,Global off,-2.0,-0.05263157894736842,-2.0,-0.08333333333333333,0.05263157894736842
8,16,3.0,4.0,Safety-like,Global on,3.0,34.0,0.08823529411764706,3.0,0.13043478260869565,CS-,CS-,3.0,4.0,Safety-like,Global on,1.0,28.0,0.03571428571428571,1.0,0.041666666666666664,CS-,CS-,3.0,4.0,Safety-like,Global on,2.0,0.05252100840336135,2.0,0.08876811594202899,0.05252100840336135
8,32,3.0,4.0,Safety-like,Global on,3.0,34.0,0.08823529411764706,3.0,0.13043478260869565,ITI,ITI,3.0,4.0,Safety-like,Global on,1.0,28.0,0.03571428571428571,1.0,0.041666666666666664,ITI,CS+,3.0,4.0,Safety-like,Global on,2.0,0.05252100840336135,2.0,0.08876811594202899,0.05252100840336135
8,24,3.0,4.0,Safety-like,Global on,3.0,34.0,0.08823529411764706,2.0,0.08695652173913043,CS-,ITI,3.0,4.0,Safety-like,Global on,1.0,28.0,0.03571428571428571,1.0,0.041666666666666664,ITI,ITI,3.0,4.0,Safety-like,Global on,2.0,0.05252100840336135,1.0,0.04528985507246377,0.05252100840336135
