cohort,state,occupancy,occupancy_prop,count_CSplus,count_CSminus,count_ITI,count_NONE,prop_CSplus,prop_CSminus,prop_ITI,cs_delta,dominant_event,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,global_prop_CSplus,global_prop_CSminus,global_prop_ITI,basin,basin_label_readable,local_minimum_state,is_local_minimum,hamming_to_min,energy,binary,binary_01,sigma_pattern
merged,21,69,0.019156024430871738,15,14,40,0,0.21739130434782608,0.2028985507246377,0.5797101449275363,0.014492753623188387,ITI,CS+,0.010839388745382983,0.010839388745382983,-0.009205835727333439,-0.0016335530180495716,0.2065519156024431,0.21210438645197113,0.5813436979455858,1,Global off,1,False,2,0.3084000000000001,101,101,--+-+
merged,18,67,0.018600777345918935,8,15,44,0,0.11940298507462686,0.22388059701492538,0.6567164179104478,-0.10447761194029852,ITI,ITI,0.07537271996486195,-0.08714893052781623,0.011776210562954248,0.07537271996486195,0.2065519156024431,0.21210438645197113,0.5813436979455858,3,Safety-like,20,False,1,0.2447999999999999,10001,10001,+---+
merged,23,65,0.01804553026096613,13,18,34,0,0.2,0.27692307692307694,0.5230769230769231,-0.07692307692307693,ITI,CS-,0.0648186904711058,-0.006551915602443087,0.0648186904711058,-0.05826677486866272,0.2065519156024431,0.21210438645197113,0.5813436979455858,4,Global on,32,False,2,0.3444,1101,1101,-++-+
merged,8,64,0.01776790671848973,8,25,31,0,0.125,0.390625,0.484375,-0.265625,ITI,CS-,0.17852061354802887,-0.0815519156024431,0.17852061354802887,-0.09696869794558582,0.2065519156024431,0.21210438645197113,0.5813436979455858,3,Safety-like,20,False,2,0.3419999999999999,11100,11100,+++--
merged,12,64,0.01776790671848973,16,14,34,0,0.25,0.21875,0.53125,0.03125,ITI,CS+,0.0434480843975569,0.0434480843975569,0.006645613548028867,-0.050093697945585824,0.2065519156024431,0.21210438645197113,0.5813436979455858,3,Safety-like,20,False,2,0.3120000000000001,11010,11010,++-+-
merged,3,61,0.01693503609106052,7,10,44,0,0.11475409836065574,0.16393442622950818,0.7213114754098361,-0.049180327868852444,ITI,ITI,0.13996777746425026,-0.09179781724178736,-0.04816996022246295,0.13996777746425026,0.2065519156024431,0.21210438645197113,0.5813436979455858,1,Global off,1,False,1,0.2119999999999999,1000,1000,-+---
merged,27,54,0.014991671293725709,9,8,37,0,0.16666666666666666,0.14814814814814814,0.6851851851851852,0.018518518518518517,ITI,ITI,0.1038414872395994,-0.03988524893577644,-0.063956238303823,0.1038414872395994,0.2065519156024431,0.21210438645197113,0.5813436979455858,4,Global on,32,False,2,0.572,1011,1011,-+-++
merged,6,52,0.014436424208772903,11,5,36,0,0.21153846153846154,0.09615384615384616,0.6923076923076923,0.11538461538461538,ITI,ITI,0.11096399436210647,0.004986545936018438,-0.11595054029812497,0.11096399436210647,0.2065519156024431,0.21210438645197113,0.5813436979455858,1,Global off,1,False,2,0.5692,10100,10100,+-+--
merged,7,42,0.011660188784008884,10,12,20,0,0.23809523809523808,0.2857142857142857,0.47619047619047616,-0.047619047619047616,ITI,CS-,0.07360989926231457,0.031543322492794984,0.07360989926231457,-0.10515322175510966,0.2065519156024431,0.21210438645197113,0.5813436979455858,1,Global off,1,False,2,0.8755999999999999,1100,1100,-++--
merged,26,36,0.009994447529150472,3,7,26,0,0.08333333333333333,0.19444444444444445,0.7222222222222222,-0.11111111111111112,ITI,ITI,0.14087852427663639,-0.12321858226910977,-0.017659942007526686,0.14087852427663639,0.2065519156024431,0.21210438645197113,0.5813436979455858,4,Global on,32,False,2,0.8832,10011,10011,+--++
merged,11,28,0.007773459189339256,8,7,13,0,0.2857142857142857,0.25,0.4642857142857143,0.0357142857142857,ITI,CS+,0.0791623701118426,0.0791623701118426,0.03789561354802887,-0.11705798365987152,0.2065519156024431,0.21210438645197113,0.5813436979455858,1,Global off,1,False,2,1.1996,1010,1010,-+-+-
merged,22,22,0.006107717934480844,3,4,15,0,0.13636363636363635,0.18181818181818182,0.6818181818181818,-0.04545454545454547,ITI,ITI,0.10047448387259594,-0.07018827923880674,-0.03028620463378931,0.10047448387259594,0.2065519156024431,0.21210438645197113,0.5813436979455858,4,Global on,32,False,2,1.208,10101,10101,+-+-+
HC,1,148,0.08194905869324474,30,28,90,0,0.20270270270270271,0.1891891891891892,0.6081081081081081,0.013513513513513514,ITI,ITI,0.025605339558827933,0.001152315105803492,-0.026757654664631397,0.025605339558827933,0.20155038759689922,0.2159468438538206,0.5825027685492802,1,Global off,1,True,0,-1.216,0,0,-----
HC,32,146,0.08084163898117387,28,43,75,0,0.1917808219178082,0.2945205479452055,0.5136986301369864,-0.10273972602739728,ITI,CS-,0.0785737040913849,-0.009769565679091013,0.0785737040913849,-0.06880413841229382,0.20155038759689922,0.2159468438538206,0.5825027685492802,4,Global on,32,True,0,-1.1908,11111,11111,+++++
HC,20,120,0.0664451827242525,8,32,80,0,0.06666666666666667,0.26666666666666666,0.6666666666666666,-0.2,ITI,ITI,0.08416389811738645,-0.13488372093023254,0.050719822812846066,0.08416389811738645,0.20155038759689922,0.2159468438538206,0.5825027685492802,3,Safety-like,20,True,0,-0.824,11001,11001,++--+
HC,13,118,0.06533776301218161,39,18,61,0,0.3305084745762712,0.15254237288135594,0.5169491525423728,0.17796610169491525,ITI,CS+,0.12895808697937197,0.12895808697937197,-0.06340447097246465,-0.06555361600690734,0.20155038759689922,0.2159468438538206,0.5825027685492802,2,Threat-like,13,True,0,-0.8292,110,110,--++-
HC,17,85,0.04706533776301218,9,14,62,0,0.10588235294117647,0.16470588235294117,0.7294117647058823,-0.058823529411764705,ITI,ITI,0.14690899615660213,-0.09566803465572275,-0.05124096150087942,0.14690899615660213,0.20155038759689922,0.2159468438538206,0.5825027685492802,1,Global off,1,False,1,-0.4907999999999999,1,1,----+
HC,29,82,0.04540420819490587,14,16,52,0,0.17073170731707318,0.1951219512195122,0.6341463414634146,-0.02439024390243902,ITI,ITI,0.05164357291413446,-0.03081868027982604,-0.020824892634308395,0.05164357291413446,0.20155038759689922,0.2159468438538206,0.5825027685492802,2,Threat-like,13,False,1,-0.4795999999999999,111,111,--+++
HC,2,79,0.043743078626799554,18,21,40,0,0.22784810126582278,0.26582278481012656,0.5063291139240507,-0.03797468354430378,ITI,CS-,0.04987594095630596,0.026297713668923556,0.04987594095630596,-0.07617365462522951,0.20155038759689922,0.2159468438538206,0.5825027685492802,1,Global off,1,False,1,-0.5336000000000001,10000,10000,+----
HC,4,78,0.04318936877076412,14,18,46,0,0.1794871794871795,0.23076923076923078,0.5897435897435898,-0.051282051282051294,ITI,CS-,0.014822386915410185,-0.022063208109719734,0.014822386915410185,0.007240821194309577,0.20155038759689922,0.2159468438538206,0.5825027685492802,3,Safety-like,20,False,1,-0.4855999999999999,11000,11000,++---
HC,16,76,0.042081949058693245,26,20,30,0,0.34210526315789475,0.2631578947368421,0.39473684210526316,0.07894736842105265,ITI,CS+,0.14055487556099552,0.14055487556099552,0.047211050883021494,-0.18776592644401702,0.20155038759689922,0.2159468438538206,0.5825027685492802,4,Global on,32,False,1,-0.4767999999999999,11110,11110,++++-
HC,5,64,0.035437430786267994,17,16,31,0,0.265625,0.25,0.484375,0.015625,ITI,CS+,0.06407461240310078,0.06407461240310078,0.0340531561461794,-0.09812776854928018,0.20155038759689922,0.2159468438538206,0.5825027685492802,1,Global off,1,False,1,-0.2771999999999999,100,100,--+--
HC,31,62,0.03433001107419712,15,11,36,0,0.24193548387096775,0.1774193548387097,0.5806451612903226,0.06451612903225806,ITI,CS+,0.04038509627406853,0.04038509627406853,-0.03852748901511091,-0.001857607258957561,0.20155038759689922,0.2159468438538206,0.5825027685492802,4,Global on,32,False,1,-0.5204,1111,1111,-++++
