subset,clinical_variable,feature,n,spearman_rho,p_value,correction_method,p_corrected,reject_corrected,file_name,path,rank_in_file,sort_col,sort_value,formula,term,beta,t,r_squared,adj_r_squared,analysis,test,n_group1,n_group2,group1,group2,mean_group1,mean_group2,median_group1,median_group2,delta_mean_group1_minus_group2,statistic,cohen_d_group1_minus_group2,cliffs_delta_group1_minus_group2,result_type,task_scope,task,clinical_scope,p_bonferroni,reject_bonferroni,p_holm,reject_holm,n_tests_in_scope,family,hypothesis,manuscript_note,matched_pattern,feature_task_scope,source
all,BAI_pre,traveling_score_TR_AA_over_TR_PP,45.0,0.5541476450784698,7.836299381394723e-05,holm,0.0061906765113018,True,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,1,p_value,7.836299381394723e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all,BAI_pre,event_trial_type_hrf2__CSminus_freq_B4,48.0,0.4713484395693212,0.0007207226755686,holm,0.0562163686943564,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,2,p_value,0.0007207226755686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all,BAI_pre,event_trial_type_onset__CSminus_freq_B4,48.0,0.4474389279946329,0.0014296201619999,holm,0.1100807524739981,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,3,p_value,0.0014296201619999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTSD,BAI_pre,dyn_Frequency_of_B4,24.0,0.6023528304842956,0.0018412095897985,holm,0.1454555575940817,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,4,p_value,0.0018412095897985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTSD,BAI_pre,obs_freq_B4,24.0,0.6023528304842956,0.0018412095897985,holm,0.1454555575940817,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,5,p_value,0.0018412095897985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTSD,BAI_pre,event_trial_type_hrf2__ITI_freq_B1,24.0,0.5968205586912365,0.0020791354672695,holm,0.1600934309797582,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,6,p_value,0.0020791354672695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all,BAI_pre,peripheral_transition_rate_TR_P_to_Pprime,48.0,-0.4255034160177794,0.0025698246438365,holm,0.1953066729315808,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,7,p_value,0.0025698246438365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all,BAI_pre,dyn_Frequency_of_B2,48.0,-0.4232164928668622,0.0027258548902813,holm,0.2044391167710998,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,8,p_value,0.0027258548902813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all,BAI_pre,obs_freq_B2,48.0,-0.4232164928668622,0.0027258548902813,holm,0.2044391167710998,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,9,p_value,0.0027258548902813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTSD,BAI_pre,traveling_score_TR_AA_over_TR_PP,21.0,0.6194662771153647,0.002746688000354,holm,0.2087482880269044,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,10,p_value,0.002746688000354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTSD,BAI_pre,event_trial_type_hrf2__CSminus_freq_B4,24.0,0.574946024987202,0.0032933867079979,holm,0.2470040030998429,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,11,p_value,0.0032933867079979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all,BAI_pre,event_trial_type_hrf6__CSplus_freq_B1,47.0,0.4091436844905982,0.0042958678258751,holm,0.3135983512888852,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,12,p_value,0.0042958678258751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,BAI_pre,dyn_Direct_transitions_from_B3_to_B4,24.0,0.5438315790173375,0.0060156822864541,holm,0.4752389006298771,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,13,p_value,0.0060156822864541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTSD,BAI_pre,event_trial_type_hrf6__CSplus_freq_B1,23.0,0.5466699845689349,0.0069512345026245,holm,0.5143913531942179,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,14,p_value,0.0069512345026245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all,IUS,event_trial_type_onset__CSminus_freq_B3,47.0,-0.3818120353166109,0.0080910561373749,holm,0.6391934348526195,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,15,p_value,0.0080910561373749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all,BAI_pre,event_trial_type_hrf2__ITI_freq_B2,48.0,-0.3738789304599437,0.0088519821616656,holm,0.6373427156399286,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,16,p_value,0.0088519821616656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTSD,BAI_pre,dyn_Frequency_of_B2,24.0,-0.5138320065520537,0.010217034285097,holm,0.7458435028120868,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,17,p_value,0.010217034285097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTSD,BAI_pre,obs_freq_B2,24.0,-0.5138320065520537,0.010217034285097,holm,0.7458435028120868,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,18,p_value,0.010217034285097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTSD,SAI_pre,event_trial_type_hrf4__CSplus_freq_B4,23.0,0.524175954536858,0.0102441720751768,holm,0.80928959393897,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,19,p_value,0.0102441720751768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,SAI_pre,event_trial_type_onset__CSminus_freq_B1,24.0,-0.5118610212057937,0.0105617955858062,holm,0.834381851278693,False,clinical_spearman_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/clinical_spearman_confirmatory.csv,20,p_value,0.0105617955858062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,dyn_Transitions_from_B2_to_B1,48.0,,0.0017406488994849,holm,0.137511263059313,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,1,p_value,0.0017406488994849,dyn_Transitions_from_B2_to_B1 ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0261208063328165,-3.3347433797126427,0.2496948710786496,0.1985377031976485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,dyn_Transitions_from_B1_to_B2,48.0,,0.0047478382611371,holm,0.3703313843686938,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,2,p_value,0.0047478382611371,dyn_Transitions_from_B1_to_B2 ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0240991596910624,-2.974687248470469,0.2193495159672653,0.1661233466013971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,dyn_Direct_transitions_from_B2_to_B1,48.0,,0.0065773764398506,holm,0.5064579858684994,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,3,p_value,0.0065773764398506,dyn_Direct_transitions_from_B2_to_B1 ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0162257513167247,-2.852942739492288,0.1907888383433589,0.1356153500485879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,dyn_Transitions_from_B3_to_B4,48.0,,0.0379119046288954,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,4,p_value,0.0379119046288954,dyn_Transitions_from_B3_to_B4 ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0187482302422221,-2.1403041581687594,0.0960046727323467,0.0343686276913703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,event_trial_type_hrf2__CSplus_freq_B1,47.0,,0.0494566761278799,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,5,p_value,0.0494566761278799,event_trial_type_hrf2__CSplus_freq_B1 ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0760001340656238,-2.0217175634575804,0.1073404221530112,0.0450618469543842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,basin_entropy,48.0,,0.0754623748284254,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,6,p_value,0.0754623748284254,basin_entropy ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0355827230370913,-1.820668615398659,0.0823067148699742,0.0197367181565634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,event_trial_type_hrf4__CSplus_freq_B4,47.0,,0.0854776618676049,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,7,p_value,0.0854776618676049,event_trial_type_hrf4__CSplus_freq_B4 ~ C(group) + age + C(sex),C(group)[T.PTSD],0.0604376179174692,1.760248166478117,0.1551723514211362,0.0962308875667969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,event_trial_type_hrf2__CSplus_freq_B4,47.0,,0.0905608157763305,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,8,p_value,0.0905608157763305,event_trial_type_hrf2__CSplus_freq_B4 ~ C(group) + age + C(sex),C(group)[T.PTSD],0.0625921640214719,1.7313428143907423,0.07502977401803,0.0104969675541717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,event_trial_type_onset__CSminus_freq_B1,48.0,,0.0928489471174728,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,9,p_value,0.0928489471174728,event_trial_type_onset__CSminus_freq_B1 ~ C(group) + age + C(sex),C(group)[T.PTSD],0.0523495646893949,1.7178832217729467,0.2162286734170114,0.1627897193318077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,event_trial_type_hrf4__CSminus_freq_B2,48.0,,0.1160142572012905,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,10,p_value,0.1160142572012905,event_trial_type_hrf4__CSminus_freq_B2 ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.046576833226139,-1.6033430013616383,0.1816703053314607,0.1258750988767877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,event_trial_type_onset__CSminus_freq_B3,48.0,,0.1421966998847089,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,11,p_value,0.1421966998847089,event_trial_type_onset__CSminus_freq_B3 ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0473108570543824,-1.494446335604724,0.1145616717671927,0.0541908766604105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,event_trial_type_hrf6__CSminus_freq_B2,48.0,,0.1524537217646791,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,12,p_value,0.1524537217646791,event_trial_type_hrf6__CSminus_freq_B2 ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0416111683111326,-1.4561372572645763,0.0628145699188815,-0.0010844366775581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,peripheral_to_major_rate,48.0,,0.1591771426555722,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,13,p_value,0.1591771426555722,peripheral_to_major_rate ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0176298248649036,-1.4321147838149964,0.0981385501357803,0.0366479967359472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,state_entropy,48.0,,0.1665331266957249,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,14,p_value,0.1665331266957249,state_entropy ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0350914157456117,-1.4067252068256402,0.0474219995829884,-0.0175265004454441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,event_trial_type_hrf4__ITI_freq_B1,48.0,,0.1680082113806425,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,15,p_value,0.1680082113806425,event_trial_type_hrf4__ITI_freq_B1 ~ C(group) + age + C(sex),C(group)[T.PTSD],0.034364224718839,1.4017394386527176,0.069808436037128,0.0063862839487505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,event_trial_type_hrf4__CSplus_freq_B1,47.0,,0.1688056537682579,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,16,p_value,0.1688056537682579,event_trial_type_hrf4__CSplus_freq_B1 ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0603237999814048,-1.399602517550066,0.0502314989721185,-0.0160314197042452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,event_trial_type_hrf2__CSminus_freq_B2,48.0,,0.203115630329437,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,17,p_value,0.203115630329437,event_trial_type_hrf2__CSminus_freq_B2 ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0387855457738168,-1.2919608469083426,0.1024202172972946,0.041221595749383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,dyn_Frequency_of_B2,48.0,,0.2078569132170471,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,18,p_value,0.2078569132170471,dyn_Frequency_of_B2 ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.0210823957675679,-1.2782684808812486,0.0762724898561045,0.0132910687099299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,obs_freq_B2,48.0,,0.2078583016141154,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,19,p_value,0.2078583016141154,obs_freq_B2 ~ C(group) + age + C(sex),C(group)[T.PTSD],-0.021082343621013,-1.2782645058510145,0.0762719184328951,0.0132904583260471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,major_basin_transition_rate_TR_A_to_Aprime,48.0,,0.2242783877723706,holm,1.0,False,covariate_models_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/covariate_models_confirmatory.csv,20,p_value,0.2242783877723706,major_basin_transition_rate_TR_A_to_Aprime ~ C(group) + age + C(sex),C(group)[T.PTSD],0.0315216954436854,1.2325791663013534,0.042684055583361,-0.0225874860814097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,event_trial_type_onset__CSminus_freq_B3,,,0.0062634239848438,holm,0.494810494802662,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,1,p_value,0.0062634239848438,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.2539487537722795,0.1978196239447192,0.2546296296296296,0.1726190476190475,0.0561291298275602,421.0,0.6403040261756398,0.4618055555555556,,,,,,,,,,,,,,,
,,event_trial_type_onset__CSminus_freq_B1,,,0.0071173538619583,holm,0.5551536012327524,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,2,p_value,0.0071173538619583,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.3438191380292204,0.4211106769921606,0.3670033670033669,0.4082491582491582,-0.0772915389629401,157.0,-0.9018245496539744,-0.4548611111111111,,,,,,,,,,,,,,,
,,dyn_Transitions_from_B1_to_B2,,,0.0303513338018874,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,3,p_value,0.0303513338018874,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.098267125,0.0825335833333333,0.1,0.0886925,0.0157335416666666,393.5,0.6606031733839205,0.3663194444444444,,,,,,,,,,,,,,,
,,event_trial_type_hrf4__CSplus_freq_B4,,,0.032378204796279,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,4,p_value,0.032378204796279,,,,,,,group_overall,mannwhitney_u,24.0,23.0,HC,PTSD,0.2957396425601293,0.3654487168440317,0.2958333333333333,0.3846153846153846,-0.0697090742839023,175.0,-0.7443763259952534,-0.3659420289855072,,,,,,,,,,,,,,,
,,dyn_Direct_transitions_from_B2_to_B1,,,0.0382240713622033,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,5,p_value,0.0382240713622033,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.0560351666666666,0.0451115,0.05303,0.045921,0.0109236666666666,389.0,0.6656983020702546,0.3506944444444444,,,,,,,,,,,,,,,
,,dyn_Transitions_from_B2_to_B1,,,0.0465419610116598,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,6,p_value,0.0465419610116598,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.0966287083333333,0.0807046666666666,0.0985075,0.0895575,0.0159240416666666,385.0,0.6800071560008871,0.3368055555555556,,,,,,,,,,,,,,,
,,event_trial_type_hrf2__ITI_basin_switch_rate_nextTR,,,0.0525225041924564,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,7,p_value,0.0525225041924564,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.6464640590838263,0.6169170709052448,0.643389423076923,0.5986111111111111,0.0295469881785814,382.5,0.3265324746746726,0.328125,,,,,,,,,,,,,,,
,,event_trial_type_onset__ITI_freq_B4,,,0.0550591985936638,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,8,p_value,0.0550591985936638,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.3055405272359446,0.334309398137594,0.2900932400932401,0.3354166666666667,-0.0287688709016493,194.5,-0.5937518975879477,-0.3246527777777778,,,,,,,,,,,,,,,
,,event_trial_type_hrf6__CSminus_traveling_score_TR_AA_over_TR_PP,,,0.0586583392460725,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,9,p_value,0.0586583392460725,,,,,,,group_overall,mannwhitney_u,11.0,10.0,HC,PTSD,2.709090909090909,1.6833333333333331,3.0,1.5,1.025757575757576,81.5,0.9439897874468152,0.4818181818181818,,,,,,,,,,,,,,,
,,event_trial_type_hrf4__ITI_basin_switch_rate_nextTR,,,0.0814370909033834,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,10,p_value,0.0814370909033834,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.6402341110086933,0.6156615236057098,0.6493506493506493,0.5932430023177037,0.0245725874029835,373.0,0.2614372842849103,0.2951388888888889,,,,,,,,,,,,,,,
,,event_trial_type_hrf6__CSplus_freq_B4,,,0.0827075524279211,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,11,p_value,0.0827075524279211,,,,,,,group_overall,mannwhitney_u,24.0,23.0,HC,PTSD,0.2857917045584183,0.3305536372237403,0.2746153846153846,0.3076923076923077,-0.044761932665322,194.0,-0.4315658358784222,-0.2971014492753623,,,,,,,,,,,,,,,
,,event_trial_type_hrf4__CSminus_freq_B4,,,0.096784092613948,holm,1.0,False,group_tests_confirmatory.csv,/mnt/d/Thesis Masters/thesis-runs/ELA_run_5ROI/_merged_fit_runs_ela_5ROI/merge_renewal_ela_5ROI/ELA_features/confirmatory_analysis/group_tests_confirmatory.csv,12,p_value,0.096784092613948,,,,,,,group_overall,mannwhitney_u,24.0,24.0,HC,PTSD,0.2929287961510589,0.3450299325052572,0.2797270955165691,0.333076923076923,-0.0521011363541983,207.0,-0.4855640115901609,-0.28125,,,,,,,,,,,,,,,
