cohort,source,target,count,source_basin,target_basin,most_common_source_event,most_common_target_event,source_total,probability,subject_support_count,n_subjects_in_cohort,subject_support_prop,source_basin_label,target_basin_label
merged,28,4,9,4,3,ITI,ITI,300,0.03,8,48,0.16666666666666666,Global on,Safety-like
merged,28,18,9,4,3,ITI,ITI,300,0.03,9,48,0.1875,Global on,Safety-like
merged,28,25,9,4,1,ITI,ITI,300,0.03,9,48,0.1875,Global on,Global off
merged,28,26,9,4,4,ITI,ITI,300,0.03,9,48,0.1875,Global on,Global on
merged,19,2,8,3,1,ITI,ITI,268,0.029850746268656716,7,48,0.14583333333333334,Safety-like,Global off
merged,19,13,8,3,2,ITI,CS+,268,0.029850746268656716,8,48,0.16666666666666666,Safety-like,Threat-like
merged,19,23,8,3,4,ITI,CS+,268,0.029850746268656716,7,48,0.14583333333333334,Safety-like,Global on
merged,19,29,8,3,2,ITI,CS+,268,0.029850746268656716,5,48,0.10416666666666667,Safety-like,Threat-like
merged,19,30,8,3,4,ITI,ITI,268,0.029850746268656716,7,48,0.14583333333333334,Safety-like,Global on
merged,6,8,4,1,4,ITI,ITI,134,0.029850746268656716,4,48,0.08333333333333333,Global off,Global on
merged,6,18,4,1,3,CS+,ITI,134,0.029850746268656716,3,48,0.0625,Global off,Safety-like
merged,6,21,4,1,1,CS-,ITI,134,0.029850746268656716,4,48,0.08333333333333333,Global off,Global off
merged,6,22,4,1,4,CS+,ITI,134,0.029850746268656716,4,48,0.08333333333333333,Global off,Global on
merged,6,24,4,1,4,ITI,ITI,134,0.029850746268656716,4,48,0.08333333333333333,Global off,Global on
merged,6,31,4,1,4,CS-,ITI,134,0.029850746268656716,3,48,0.0625,Global off,Global on
merged,31,19,13,4,3,ITI,ITI,441,0.02947845804988662,9,48,0.1875,Global on,Safety-like
merged,31,24,13,4,4,ITI,ITI,441,0.02947845804988662,10,48,0.20833333333333334,Global on,Global on
merged,30,4,7,4,3,ITI,ITI,238,0.029411764705882353,4,48,0.08333333333333333,Global on,Safety-like
merged,30,11,7,4,1,ITI,ITI,238,0.029411764705882353,5,48,0.10416666666666667,Global on,Global off
merged,30,19,7,4,3,ITI,ITI,238,0.029411764705882353,6,48,0.125,Global on,Safety-like
merged,26,4,3,4,3,ITI,CS+,102,0.029411764705882353,2,48,0.041666666666666664,Global on,Safety-like
merged,26,9,3,4,1,ITI,CS+,102,0.029411764705882353,3,48,0.0625,Global on,Global off
merged,26,10,3,4,1,ITI,ITI,102,0.029411764705882353,3,48,0.0625,Global on,Global off
merged,26,11,3,4,1,CS-,CS-,102,0.029411764705882353,3,48,0.0625,Global on,Global off
merged,26,18,3,4,3,ITI,CS+,102,0.029411764705882353,3,48,0.0625,Global on,Safety-like
merged,26,24,3,4,4,ITI,ITI,102,0.029411764705882353,3,48,0.0625,Global on,Global on
merged,10,18,6,1,3,ITI,ITI,205,0.02926829268292683,5,48,0.10416666666666667,Global off,Safety-like
merged,10,19,6,1,3,ITI,ITI,205,0.02926829268292683,6,48,0.125,Global off,Safety-like
merged,2,9,13,1,1,ITI,ITI,447,0.029082774049217,11,48,0.22916666666666666,Global off,Global off
merged,2,20,13,1,3,ITI,CS-,447,0.029082774049217,13,48,0.2708333333333333,Global off,Safety-like
merged,2,24,13,1,4,ITI,ITI,447,0.029082774049217,13,48,0.2708333333333333,Global off,Global on
merged,27,2,4,4,1,ITI,CS-,138,0.028985507246376812,4,48,0.08333333333333333,Global on,Global off
merged,27,5,4,4,1,CS-,CS-,138,0.028985507246376812,4,48,0.08333333333333333,Global on,Global off
merged,27,29,4,4,2,ITI,ITI,138,0.028985507246376812,4,48,0.08333333333333333,Global on,Threat-like
merged,27,30,4,4,4,ITI,CS-,138,0.028985507246376812,4,48,0.08333333333333333,Global on,Global on
merged,27,31,4,4,4,ITI,ITI,138,0.028985507246376812,4,48,0.08333333333333333,Global on,Global on
merged,17,23,13,1,4,ITI,ITI,449,0.028953229398663696,9,48,0.1875,Global off,Global on
merged,17,25,13,1,1,ITI,ITI,449,0.028953229398663696,11,48,0.22916666666666666,Global off,Global off
merged,1,23,24,1,4,ITI,ITI,829,0.028950542822677925,17,48,0.3541666666666667,Global off,Global on
merged,1,31,24,1,4,CS+,CS+,829,0.028950542822677925,20,48,0.4166666666666667,Global off,Global on
merged,18,3,5,3,1,ITI,ITI,173,0.028901734104046242,5,48,0.10416666666666667,Safety-like,Global off
merged,18,5,5,3,1,CS+,CS+,173,0.028901734104046242,4,48,0.08333333333333333,Safety-like,Global off
merged,18,19,5,3,3,ITI,CS-,173,0.028901734104046242,5,48,0.10416666666666667,Safety-like,Safety-like
merged,18,27,5,3,4,ITI,CS-,173,0.028901734104046242,5,48,0.10416666666666667,Safety-like,Global on
