cohort,state,occupancy,occupancy_prop,count_CSplus,count_CSminus,count_ITI,count_NONE,prop_CSplus,prop_CSminus,prop_ITI,cs_delta,dominant_event,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,global_prop_CSplus,global_prop_CSminus,global_prop_ITI,basin,basin_label_readable,local_minimum_state,is_local_minimum,hamming_to_min,energy,binary,binary_01,sigma_pattern
HC,11,46,0.008491785120915635,10,20,16,0,0.21739130434782608,0.43478260869565216,0.34782608695652173,-0.21739130434782608,CS-,CS-,0.22525704103827723,0.01801895803067638,0.22525704103827723,-0.24327599906895359,0.1993723463171497,0.20952556765737493,0.5911020860254753,1,Global off,1,False,2,1.2293,1010,1010,-+-+-
HC,22,38,0.007014952925973786,6,11,21,0,0.15789473684210525,0.2894736842105263,0.5526315789473685,-0.13157894736842107,ITI,CS-,0.0799481165531514,-0.04147760947504445,0.0799481165531514,-0.03847050707810684,0.1993723463171497,0.20952556765737493,0.5911020860254753,4,Global on,32,False,2,1.2335,10101,10101,+-+-+
PTSD,32,538,0.10412231468937488,111,111,316,0,0.20631970260223048,0.20631970260223048,0.587360594795539,0.0,ITI,CS+,0.011235514485334802,0.011235514485334802,-0.009472826911994414,-0.0017626875733404157,0.19508418811689568,0.2157925295142249,0.5891232823688795,4,Global on,32,True,0,-1.3539,11111,11111,+++++
PTSD,1,535,0.10354170698664603,105,124,306,0,0.19626168224299065,0.23177570093457944,0.5719626168224299,-0.035514018691588795,ITI,CS-,0.015983171420354547,0.001177494126094969,0.015983171420354547,-0.01716066554644957,0.19508418811689568,0.2157925295142249,0.5891232823688795,1,Global off,1,True,0,-1.3661,0,0,-----
PTSD,17,263,0.050899941939229726,33,61,169,0,0.12547528517110265,0.23193916349809887,0.6425855513307985,-0.10646387832699622,ITI,ITI,0.05346226896191908,-0.06960890294579303,0.016146633983873976,0.05346226896191908,0.19508418811689568,0.2157925295142249,0.5891232823688795,1,Global off,1,False,1,-0.5941000000000001,1,1,----+
PTSD,2,256,0.0495451906328624,59,56,141,0,0.23046875,0.21875,0.55078125,0.01171875,ITI,CS+,0.03538456188310432,0.03538456188310432,0.0029574704857751044,-0.03834203236887945,0.19508418811689568,0.2157925295142249,0.5891232823688795,1,Global off,1,False,1,-0.6104999999999999,10000,10000,+----
PTSD,16,248,0.04799690342558545,58,52,138,0,0.23387096774193547,0.20967741935483872,0.5564516129032258,0.024193548387096753,ITI,CS+,0.03878677962503979,0.03878677962503979,-0.006115110159386178,-0.0326716694656537,0.19508418811689568,0.2157925295142249,0.5891232823688795,4,Global on,32,False,1,-0.5875000000000001,11110,11110,++++-
PTSD,31,244,0.04722275982194697,55,38,151,0,0.22540983606557377,0.1557377049180328,0.6188524590163934,0.06967213114754098,ITI,CS+,0.03032564794867809,0.03032564794867809,-0.0600548245961921,0.029729176647513955,0.19508418811689568,0.2157925295142249,0.5891232823688795,4,Global on,32,False,1,-0.6043,1111,1111,-++++
PTSD,13,240,0.046448616218308494,87,45,108,0,0.3625,0.1875,0.45,0.175,ITI,CS+,0.1674158118831043,0.1674158118831043,-0.028292529514224896,-0.13912328236887944,0.19508418811689568,0.2157925295142249,0.5891232823688795,2,Threat-like,13,True,0,-0.6583000000000001,110,110,--++-
PTSD,20,237,0.04586800851557964,21,38,178,0,0.08860759493670886,0.16033755274261605,0.7510548523206751,-0.07172995780590719,ITI,ITI,0.1619315699517957,-0.10647659318018682,-0.05545497677160885,0.1619315699517957,0.19508418811689568,0.2157925295142249,0.5891232823688795,3,Safety-like,20,True,0,-0.6553000000000002,11001,11001,++--+
PTSD,4,222,0.04296497000193536,33,58,131,0,0.14864864864864866,0.26126126126126126,0.5900900900900901,-0.1126126126126126,ITI,CS-,0.04546873174703636,-0.04643553946824702,0.04546873174703636,0.0009668077212106052,0.19508418811689568,0.2157925295142249,0.5891232823688795,3,Safety-like,20,False,1,-0.4684999999999999,11000,11000,++---
PTSD,29,212,0.04102961099283917,42,40,130,0,0.19811320754716982,0.18867924528301888,0.6132075471698113,0.009433962264150941,ITI,ITI,0.024084264800931843,0.0030290194302741436,-0.027113284231206014,0.024084264800931843,0.19508418811689568,0.2157925295142249,0.5891232823688795,2,Threat-like,13,False,1,-0.4658999999999999,111,111,--+++
PTSD,28,161,0.031159280046448617,19,29,113,0,0.11801242236024845,0.18012422360248448,0.7018633540372671,-0.06211180124223603,ITI,ITI,0.11274007166838762,-0.07707176575664723,-0.03566830591174042,0.11274007166838762,0.19508418811689568,0.2157925295142249,0.5891232823688795,4,Global on,32,False,1,-0.1891,11011,11011,++-++
PTSD,5,157,0.030385136442810143,38,37,82,0,0.24203821656050956,0.2356687898089172,0.5222929936305732,0.006369426751592355,ITI,CS+,0.04695402844361388,0.04695402844361388,0.019876260294692305,-0.06683028873830621,0.19508418811689568,0.2157925295142249,0.5891232823688795,1,Global off,1,False,1,-0.1965,100,100,--+--
PTSD,19,152,0.029417456938262046,11,31,110,0,0.07236842105263158,0.20394736842105263,0.7236842105263158,-0.13157894736842105,ITI,ITI,0.13456092815743637,-0.1227157670642641,-0.011845161093172268,0.13456092815743637,0.19508418811689568,0.2157925295142249,0.5891232823688795,3,Safety-like,20,False,1,-0.1465000000000001,1001,1001,-+--+
PTSD,14,131,0.025353203019160053,41,30,60,0,0.31297709923664124,0.22900763358778625,0.4580152671755725,0.08396946564885499,ITI,CS+,0.11789291111974556,0.11789291111974556,0.013215104073561357,-0.13110801519330695,0.19508418811689568,0.2157925295142249,0.5891232823688795,2,Threat-like,13,False,1,-0.1435000000000001,10110,10110,+-++-
PTSD,24,128,0.0247725953164312,22,23,83,0,0.171875,0.1796875,0.6484375,-0.0078125,ITI,ITI,0.05931421763112055,-0.02320918811689568,-0.036105029514224896,0.05931421763112055,0.19508418811689568,0.2157925295142249,0.5891232823688795,4,Global on,32,False,1,-0.0965,11101,11101,+++-+
PTSD,9,124,0.023998451712792725,22,47,55,0,0.1774193548387097,0.3790322580645161,0.4435483870967742,-0.20161290322580644,ITI,CS-,0.16323972855029123,-0.017664833278185993,0.16323972855029123,-0.14557489527210526,0.19508418811689568,0.2157925295142249,0.5891232823688795,1,Global off,1,False,1,-0.1043,10,10,---+-
PTSD,30,124,0.023998451712792725,28,13,83,0,0.22580645161290322,0.10483870967741936,0.6693548387096774,0.12096774193548386,ITI,ITI,0.08023155634079793,0.03072226349600754,-0.11095381983680554,0.08023155634079793,0.19508418811689568,0.2157925295142249,0.5891232823688795,4,Global on,32,False,1,0.1356999999999999,10111,10111,+-+++
