group,subject,session,task,row_index_0,kept_row,state,basin,sn_file,bn_file
HC,FC025,1,extinction,52,53,11,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,53,54,25,2,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,54,55,25,2,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,55,56,17,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,56,57,19,3,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,57,58,27,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,58,59,21,2,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,59,60,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,60,61,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,61,62,24,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,62,63,25,2,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,63,64,30,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,64,65,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,65,66,2,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,66,67,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,67,68,7,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,68,69,31,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,69,70,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,70,71,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,71,72,26,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,72,73,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,73,74,7,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,74,75,6,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,75,76,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,76,77,16,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,77,78,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,78,79,31,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,79,80,7,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,80,81,13,2,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,81,82,18,3,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,82,83,4,3,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,83,84,4,3,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,84,85,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,85,86,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,86,87,15,2,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,87,88,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,88,89,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,89,90,2,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,90,91,21,2,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,91,92,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,92,93,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,93,94,10,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,94,95,29,2,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,95,96,25,2,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,96,97,18,3,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,97,98,24,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,98,99,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,99,100,9,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,100,101,24,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,101,102,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,102,103,4,3,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,103,104,3,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,104,105,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,105,106,5,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,106,107,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,107,108,20,3,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,108,109,23,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,109,110,29,2,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,110,111,29,2,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,111,112,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,112,113,25,2,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,113,114,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,114,115,5,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,115,116,31,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,116,117,31,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,117,118,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,118,119,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,119,120,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,120,121,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,121,122,9,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,122,123,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,123,124,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,124,125,20,3,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,125,126,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,126,127,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,127,128,5,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,128,129,24,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,129,130,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,130,131,20,3,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,131,132,8,3,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,132,133,28,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,133,134,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,134,135,28,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,135,136,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,136,137,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,137,138,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,138,139,26,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,139,140,12,3,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,140,141,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,141,142,15,2,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,142,143,31,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,143,144,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,144,145,31,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,145,146,2,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,146,147,8,3,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,147,148,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,148,149,30,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,149,150,31,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,150,151,26,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,151,152,17,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,152,153,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,153,154,17,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,154,155,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,155,156,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,156,157,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,157,158,31,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,158,159,30,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,159,160,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,160,161,22,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,161,162,7,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,162,163,16,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,163,164,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,164,165,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,165,166,9,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,166,167,9,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,167,168,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,168,169,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,169,170,4,3,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,170,171,17,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,171,172,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,172,173,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,173,174,3,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,174,175,7,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,175,176,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,176,177,31,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,177,178,26,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,178,179,2,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,179,180,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,180,181,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,181,182,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,182,183,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,183,184,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,184,185,9,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,185,186,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,186,187,22,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,187,188,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,188,189,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,189,190,5,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,190,191,5,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,191,192,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,192,193,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,193,194,2,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,194,195,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,195,196,25,2,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,196,197,20,3,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,197,198,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,198,199,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,199,200,31,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,200,201,29,2,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,201,202,25,2,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,202,203,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,203,204,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,204,205,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,205,206,1,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,206,207,10,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,207,208,32,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,208,209,8,3,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,209,210,30,4,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,210,211,13,2,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
HC,FC025,1,extinction,211,212,2,1,sub-FC025_ses-1_task-extinction_fearROIs_bin_SN.csv,sub-FC025_ses-1_task-extinction_fearROIs_bin_BN.csv
