source,target,source_basin_PTSD,target_basin_PTSD,source_basin_label_PTSD,target_basin_label_PTSD,count_PTSD,source_total_PTSD,probability_PTSD,subject_support_count_PTSD,subject_support_prop_PTSD,most_common_source_event_PTSD,most_common_target_event_PTSD,source_basin_HC,target_basin_HC,source_basin_label_HC,target_basin_label_HC,count_HC,source_total_HC,probability_HC,subject_support_count_HC,subject_support_prop_HC,most_common_source_event_HC,most_common_target_event_HC,source_basin,target_basin,source_basin_label,target_basin_label,PTSD_minus_HC_count,PTSD_minus_HC_probability,PTSD_minus_HC_subject_support_count,PTSD_minus_HC_subject_support_prop,abs_probability_difference
22,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,2.0,40.0,0.05,2.0,0.08333333333333333,ITI,ITI,4.0,1.0,Global on,Global off,-2.0,-0.05,-2.0,-0.08333333333333333,0.05
22,9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,2.0,40.0,0.05,2.0,0.08333333333333333,CS-,CS+,4.0,1.0,Global on,Global off,-2.0,-0.05,-2.0,-0.08333333333333333,0.05
11,13,1.0,2.0,Global off,Threat-like,2.0,40.0,0.05,2.0,0.08333333333333333,CS+,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,Global off,Threat-like,2.0,0.05,2.0,0.08333333333333333,0.05
22,4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,3.0,Global on,Safety-like,2.0,40.0,0.05,2.0,0.08333333333333333,CS-,CS-,4.0,3.0,Global on,Safety-like,-2.0,-0.05,-2.0,-0.08333333333333333,0.05
21,1,1.0,1.0,Global off,Global off,11.0,89.0,0.12359550561797752,7.0,0.2916666666666667,ITI,ITI,1.0,1.0,Global off,Global off,10.0,135.0,0.07407407407407407,7.0,0.2916666666666667,CS+,ITI,1.0,1.0,Global off,Global off,1.0,0.049521431543903455,0.0,0.0,0.049521431543903455
11,20,1.0,3.0,Global off,Safety-like,3.0,40.0,0.075,3.0,0.125,ITI,ITI,1.0,3.0,Global off,Safety-like,1.0,39.0,0.02564102564102564,1.0,0.041666666666666664,CS+,ITI,1.0,3.0,Global off,Safety-like,2.0,0.04935897435897436,2.0,0.08333333333333334,0.04935897435897436
11,16,1.0,4.0,Global off,Global on,3.0,40.0,0.075,3.0,0.125,ITI,CS+,1.0,4.0,Global off,Global on,1.0,39.0,0.02564102564102564,1.0,0.041666666666666664,ITI,CS+,1.0,4.0,Global off,Global on,2.0,0.04935897435897436,2.0,0.08333333333333334,0.04935897435897436
13,32,2.0,4.0,Threat-like,Global on,22.0,243.0,0.09053497942386832,14.0,0.5833333333333334,ITI,ITI,2.0,4.0,Threat-like,Global on,11.0,259.0,0.04247104247104247,9.0,0.375,ITI,CS+,2.0,4.0,Threat-like,Global on,11.0,0.04806393695282585,5.0,0.20833333333333337,0.04806393695282585
15,27,2.0,4.0,Threat-like,Global on,4.0,84.0,0.047619047619047616,4.0,0.16666666666666666,CS+,ITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,4.0,Threat-like,Global on,4.0,0.047619047619047616,4.0,0.16666666666666666,0.047619047619047616
10,9,1.0,1.0,Global off,Global off,6.0,64.0,0.09375,6.0,0.25,ITI,ITI,1.0,1.0,Global off,Global off,6.0,130.0,0.046153846153846156,6.0,0.25,ITI,ITI,1.0,1.0,Global off,Global off,0.0,0.047596153846153844,0.0,0.0,0.047596153846153844
10,32,1.0,4.0,Global off,Global on,4.0,64.0,0.0625,4.0,0.16666666666666666,CS-,CS-,1.0,4.0,Global off,Global on,2.0,130.0,0.015384615384615385,2.0,0.08333333333333333,ITI,CS-,1.0,4.0,Global off,Global on,2.0,0.047115384615384615,2.0,0.08333333333333333,0.047115384615384615
26,9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,3.0,64.0,0.046875,3.0,0.125,CS+,ITI,4.0,1.0,Global on,Global off,-3.0,-0.046875,-3.0,-0.125,0.046875
26,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,3.0,64.0,0.046875,3.0,0.125,ITI,ITI,4.0,1.0,Global on,Global off,-3.0,-0.046875,-3.0,-0.125,0.046875
26,10,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,Global on,Global off,3.0,64.0,0.046875,2.0,0.08333333333333333,ITI,CS-,4.0,1.0,Global on,Global off,-3.0,-0.046875,-2.0,-0.08333333333333333,0.046875
5,2,1.0,1.0,Global off,Global off,2.0,184.0,0.010869565217391304,2.0,0.08333333333333333,ITI,CS+,1.0,1.0,Global off,Global off,10.0,174.0,0.05747126436781609,8.0,0.3333333333333333,ITI,ITI,1.0,1.0,Global off,Global off,-8.0,-0.04660169915042479,-6.0,-0.25,0.04660169915042479
19,32,3.0,4.0,Safety-like,Global on,17.0,120.0,0.14166666666666666,12.0,0.5,ITI,ITI,3.0,4.0,Safety-like,Global on,15.0,157.0,0.09554140127388536,11.0,0.4583333333333333,ITI,ITI,3.0,4.0,Safety-like,Global on,2.0,0.046125265392781306,1.0,0.041666666666666685,0.046125265392781306
24,20,4.0,3.0,Global on,Safety-like,20.0,146.0,0.136986301369863,13.0,0.5416666666666666,ITI,ITI,4.0,3.0,Global on,Safety-like,13.0,143.0,0.09090909090909091,10.0,0.4166666666666667,ITI,ITI,4.0,3.0,Global on,Safety-like,7.0,0.046077210460772094,3.0,0.12499999999999994,0.046077210460772094
25,9,1.0,1.0,Global off,Global off,8.0,122.0,0.06557377049180328,6.0,0.25,ITI,ITI,1.0,1.0,Global off,Global off,2.0,101.0,0.019801980198019802,2.0,0.08333333333333333,ITI,ITI,1.0,1.0,Global off,Global off,6.0,0.045771790293783476,4.0,0.16666666666666669,0.045771790293783476
