cohort,state,basin,basin_label_readable,is_local_minimum,occupancy,occupancy_prop,cs_delta,prop_CSplus,prop_CSminus,prop_ITI,enriched_event,max_enrichment,enrich_CSplus,enrich_CSminus,enrich_ITI,binary,binary_01,sigma_pattern
PTSD,10,1,Global off,False,66,0.01271921372133359,-0.06060606060606061,0.19696969696969696,0.25757575757575757,0.5454545454545454,CS-,0.051177607643207945,-0.008272160806367779,0.051177607643207945,-0.042905446836840166,10010,10010,+--+-
merged,22,4,Global on,False,69,0.006348914243651086,-0.08695652173913043,0.08695652173913043,0.17391304347826086,0.7391304347826086,ITI,0.153650125618089,-0.12090140980301164,-0.03274871581507738,0.153650125618089,10101,10101,+-+-+
merged,17,1,Global off,False,422,0.03882959146117041,0.0,0.13270142180094788,0.13270142180094788,0.7345971563981043,ITI,0.14911684723358465,-0.0751565097411942,-0.07396033749239037,0.14911684723358465,1,1,----+
merged,19,3,Safety-like,False,296,0.027235921972764077,0.06418918918918919,0.16891891891891891,0.10472972972972973,0.7263513513513513,ITI,0.14087104218683166,-0.03893901262322316,-0.10193202956360851,0.14087104218683166,1001,1001,-+--+
merged,20,3,Safety-like,True,615,0.056588148693411854,-0.004878048780487809,0.14308943089430895,0.14796747967479676,0.7089430894308943,ITI,0.1234627802663747,-0.06476850064783313,-0.058694279618541484,0.1234627802663747,11001,11001,++--+
merged,25,1,Global off,False,232,0.021347073978652927,0.008620689655172403,0.15086206896551724,0.14224137931034483,0.7068965517241379,ITI,0.12141624255961825,-0.05699586257662484,-0.06442037998299341,0.12141624255961825,11,11,---++
merged,18,3,Safety-like,False,202,0.018586676481413322,0.01980198019801982,0.16336633663366337,0.14356435643564355,0.693069306930693,ITI,0.10758899776617337,-0.044491594908478704,-0.06309740285769469,0.10758899776617337,10001,10001,+---+
merged,16,4,Global on,False,429,0.039473684210526314,-0.023310023310023353,0.289044289044289,0.3123543123543124,0.3986013986013986,CS-,0.10569255306097414,0.08118635750214695,0.10569255306097414,-0.18687891056312106,11110,11110,++++-
merged,11,1,Global off,False,83,0.0076370997423629,0.08433734939759038,0.3132530120481928,0.2289156626506024,0.4578313253012048,CS+,0.1053950805060507,0.1053950805060507,0.022253903357264154,-0.12764898386331486,1010,1010,-+-+-
merged,7,1,Global off,False,125,0.011501656238498343,-0.04799999999999999,0.256,0.304,0.44,CS-,0.09733824070666175,0.04814206845785793,0.09733824070666175,-0.14548030916451965,1100,1100,-++--
merged,30,4,Global on,False,213,0.01959882223040118,0.08450704225352113,0.29577464788732394,0.2112676056338028,0.49295774647887325,CS+,0.08791671634518186,0.08791671634518186,0.00460584634046457,-0.0925225626856464,10111,10111,+-+++
merged,26,4,Global on,False,124,0.011409642988590356,0.02419354838709678,0.1774193548387097,0.1532258064516129,0.6693548387096774,ITI,0.08387452954515773,-0.03043857670343239,-0.05343595284172534,0.08387452954515773,10011,10011,+--++
merged,14,2,Threat-like,False,327,0.030088332719911667,0.01834862385321101,0.28440366972477066,0.26605504587155965,0.44954128440366975,CS+,0.07654573818262858,0.07654573818262858,0.059393286578221405,-0.1359390247608499,10110,10110,+-++-
merged,8,3,Safety-like,False,211,0.019414795730585205,0.04739336492890994,0.2843601895734597,0.23696682464454977,0.4786729857819905,CS+,0.07650225803131763,0.07650225803131763,0.030305065351211524,-0.10680732338252913,11100,11100,+++--
merged,27,4,Global on,False,176,0.016194331983805668,0.03409090909090909,0.1875,0.1534090909090909,0.6590909090909091,ITI,0.07361059992638941,-0.020357931542142077,-0.05325266838424733,0.07361059992638941,1011,1011,-+-++
merged,15,2,Threat-like,False,210,0.019322782480677217,0.023809523809523836,0.2761904761904762,0.2523809523809524,0.4714285714285714,CS+,0.06833254464833413,0.06833254464833413,0.04571919308761413,-0.11405173773594823,1110,1110,-+++-
merged,23,4,Global on,False,202,0.018586676481413322,0.0,0.17326732673267325,0.17326732673267325,0.6534653465346535,ITI,0.06798503737013384,-0.03459060480946882,-0.03339443256066499,0.06798503737013384,1101,1101,-++-+
