cohort,source,target,count,source_basin,target_basin,most_common_source_event,most_common_target_event,source_total,probability,subject_support_count,n_subjects_in_cohort,subject_support_prop,source_basin_label,target_basin_label
merged,15,23,2,2,4,CS-,ITI,68,0.029411764705882353,2,48,0.041666666666666664,Threat-like,Global on
merged,27,1,2,4,1,CS-,ITI,68,0.029411764705882353,2,48,0.041666666666666664,Global on,Global off
merged,27,17,2,4,1,ITI,ITI,68,0.029411764705882353,2,48,0.041666666666666664,Global on,Global off
merged,27,24,2,4,4,CS+,CS+,68,0.029411764705882353,2,48,0.041666666666666664,Global on,Global on
merged,5,19,5,1,3,CS+,ITI,171,0.029239766081871343,5,48,0.10416666666666667,Global off,Safety-like
merged,5,21,5,1,2,ITI,ITI,171,0.029239766081871343,4,48,0.08333333333333333,Global off,Threat-like
merged,5,31,5,1,4,CS-,ITI,171,0.029239766081871343,5,48,0.10416666666666667,Global off,Global on
merged,13,7,7,2,1,CS-,ITI,243,0.02880658436213992,7,48,0.14583333333333334,Threat-like,Global off
merged,13,17,7,2,1,CS-,ITI,243,0.02880658436213992,7,48,0.14583333333333334,Threat-like,Global off
merged,16,10,5,4,1,CS+,ITI,174,0.028735632183908046,3,48,0.0625,Global on,Global off
merged,29,4,6,2,3,CS+,ITI,209,0.028708133971291867,6,48,0.125,Threat-like,Safety-like
merged,29,10,6,2,1,ITI,ITI,209,0.028708133971291867,6,48,0.125,Threat-like,Global off
merged,29,20,6,2,3,CS+,CS+,209,0.028708133971291867,6,48,0.125,Threat-like,Safety-like
merged,30,5,3,4,1,CS-,ITI,105,0.02857142857142857,3,48,0.0625,Global on,Global off
merged,30,14,3,4,2,ITI,ITI,105,0.02857142857142857,3,48,0.0625,Global on,Threat-like
merged,30,17,3,4,1,CS+,ITI,105,0.02857142857142857,3,48,0.0625,Global on,Global off
merged,30,18,3,4,3,CS-,ITI,105,0.02857142857142857,2,48,0.041666666666666664,Global on,Safety-like
merged,30,22,3,4,4,CS+,ITI,105,0.02857142857142857,3,48,0.0625,Global on,Global on
merged,30,23,3,4,4,CS+,ITI,105,0.02857142857142857,3,48,0.0625,Global on,Global on
merged,22,3,1,4,1,ITI,ITI,35,0.02857142857142857,1,48,0.020833333333333332,Global on,Global off
merged,22,4,1,4,3,ITI,ITI,35,0.02857142857142857,1,48,0.020833333333333332,Global on,Safety-like
merged,22,10,1,4,1,CS+,ITI,35,0.02857142857142857,1,48,0.020833333333333332,Global on,Global off
merged,22,12,1,4,3,ITI,ITI,35,0.02857142857142857,1,48,0.020833333333333332,Global on,Safety-like
merged,22,14,1,4,2,ITI,ITI,35,0.02857142857142857,1,48,0.020833333333333332,Global on,Threat-like
merged,22,20,1,4,3,CS+,ITI,35,0.02857142857142857,1,48,0.020833333333333332,Global on,Safety-like
merged,22,21,1,4,2,ITI,CS+,35,0.02857142857142857,1,48,0.020833333333333332,Global on,Threat-like
merged,22,24,1,4,4,ITI,ITI,35,0.02857142857142857,1,48,0.020833333333333332,Global on,Global on
merged,22,28,1,4,4,ITI,ITI,35,0.02857142857142857,1,48,0.020833333333333332,Global on,Global on
